Time,Date,Car_Count,Bike_Count,Bus_Count,Truck_Count,Total_Vehicles,Day_Of_Week,Traffic_Situation,Time_24Hr,Hour,PCU_Score,Heavy_Vehicle_Ratio,Car_Ratio,Is_Peak_Hour,Is_Weekend,Hour_Sin,Hour_Cos,Day_Part,Is_Severe_Rush_Hour,Bus_To_Car_Ratio,Heavy_Vehicle_PCU_Share,Congestion_Index,PCU_Lag_15Min,PCU_Rolling_1Hr_Avg
12:30:00 PM,14,38,9,8,22,77,Saturday,normal,12:30:00,12,132.5,0.3896,0.4935,0,1,0.0,-1.0,Afternoon,0,0.2051,0.6792,0.79,143.0,143.25
12:45:00 PM,14,36,5,10,23,74,Saturday,normal,12:45:00,12,137.5,0.4459,0.4865,0,1,0.0,-1.0,Afternoon,0,0.2703,0.72,0.82,132.5,137.88
1:00:00 PM,14,68,6,12,24,110,Saturday,normal,13:00:00,13,179.0,0.3273,0.6182,0,1,-0.2588,-0.9659,Afternoon,0,0.1739,0.6034,1.07,137.5,148.0
1:15:00 PM,14,50,18,26,14,108,Saturday,normal,13:15:00,13,179.0,0.3704,0.463,0,1,-0.2588,-0.9659,Afternoon,0,0.5098,0.6704,1.07,179.0,157.0
1:30:00 PM,14,120,28,22,20,190,Saturday,heavy,13:30:00,13,260.0,0.2211,0.6316,0,1,-0.2588,-0.9659,Afternoon,0,0.1818,0.4846,1.55,179.0,188.88
1:45:00 PM,14,60,14,28,9,111,Saturday,normal,13:45:00,13,178.0,0.3333,0.5405,0,1,-0.2588,-0.9659,Afternoon,0,0.459,0.6236,1.06,260.0,199.0
2:00:00 PM,14,105,14,8,19,146,Saturday,normal,14:00:00,14,193.0,0.1849,0.7192,0,1,-0.5,-0.866,Afternoon,0,0.0755,0.4197,1.15,178.0,202.5
2:15:00 PM,14,89,27,18,8,142,Saturday,normal,14:15:00,14,180.5,0.1831,0.6268,0,1,-0.5,-0.866,Afternoon,0,0.2,0.4321,1.07,193.0,202.88
2:30:00 PM,14,28,17,31,10,86,Saturday,normal,14:30:00,14,159.5,0.4767,0.3256,0,1,-0.5,-0.866,Afternoon,0,1.069,0.7712,0.95,180.5,177.75
2:45:00 PM,14,79,14,23,6,122,Saturday,normal,14:45:00,14,173.0,0.2377,0.6475,0,1,-0.5,-0.866,Afternoon,0,0.2875,0.5029,1.03,159.5,176.5
3:00:00 PM,14,15,11,30,14,70,Saturday,normal,15:00:00,15,152.5,0.6286,0.2143,0,1,-0.7071,-0.7071,Afternoon,0,1.875,0.8656,0.91,173.0,166.38
3:15:00 PM,14,77,27,23,18,145,Saturday,normal,15:15:00,15,213.5,0.2828,0.531,0,1,-0.7071,-0.7071,Afternoon,0,0.2949,0.5761,1.27,152.5,174.62
3:30:00 PM,14,19,14,24,6,63,Saturday,normal,15:30:00,15,116.0,0.4762,0.3016,0,1,-0.7071,-0.7071,Afternoon,0,1.2,0.7759,0.69,213.5,163.75
3:45:00 PM,14,79,13,28,7,127,Saturday,high,15:45:00,15,190.5,0.2756,0.622,0,1,-0.7071,-0.7071,Afternoon,0,0.35,0.5512,1.13,116.0,168.12
4:00:00 PM,14,114,10,22,9,155,Saturday,normal,16:00:00,16,212.0,0.2,0.7355,1,1,-0.866,-0.5,Afternoon,0,0.1913,0.4387,1.26,190.5,183.0
4:15:00 PM,14,150,30,22,5,207,Saturday,heavy,16:15:00,16,246.0,0.1304,0.7246,1,1,-0.866,-0.5,Afternoon,0,0.1457,0.3293,1.46,212.0,191.12
4:30:00 PM,14,142,23,25,7,197,Saturday,heavy,16:30:00,16,249.5,0.1624,0.7208,1,1,-0.866,-0.5,Afternoon,0,0.1748,0.3848,1.49,246.0,224.5
4:45:00 PM,14,111,36,25,6,178,Saturday,heavy,16:45:00,16,222.0,0.1742,0.6236,1,1,-0.866,-0.5,Afternoon,0,0.2232,0.4189,1.32,249.5,232.38
5:00:00 PM,14,143,37,38,8,226,Saturday,heavy,17:00:00,17,299.5,0.2035,0.6327,1,1,-0.9659,-0.2588,Evening,1,0.2639,0.4608,1.78,222.0,254.25
5:15:00 PM,14,120,37,43,10,210,Saturday,heavy,17:15:00,17,297.5,0.2524,0.5714,1,1,-0.9659,-0.2588,Evening,1,0.3554,0.5345,1.77,299.5,267.12
5:30:00 PM,14,147,20,49,7,223,Saturday,normal,17:30:00,17,325.0,0.2511,0.6592,1,1,-0.9659,-0.2588,Evening,1,0.3311,0.5169,1.93,297.5,286.0
5:45:00 PM,14,140,22,27,5,194,Saturday,heavy,17:45:00,17,247.0,0.1649,0.7216,1,1,-0.9659,-0.2588,Evening,1,0.1915,0.3887,1.47,325.0,292.25
6:00:00 PM,14,128,37,20,9,194,Saturday,heavy,18:00:00,18,233.5,0.1495,0.6598,1,1,-1.0,-0.0,Evening,1,0.155,0.3726,1.39,247.0,275.75
6:15:00 PM,14,114,23,42,10,189,Saturday,heavy,18:15:00,18,281.5,0.2751,0.6032,1,1,-1.0,-0.0,Evening,1,0.3652,0.5542,1.68,233.5,271.75
6:30:00 PM,14,117,20,22,9,168,Saturday,heavy,18:30:00,18,220.0,0.1845,0.6964,1,1,-1.0,-0.0,Evening,1,0.1864,0.4227,1.31,281.5,245.5
6:45:00 PM,14,93,24,17,23,157,Saturday,high,18:45:00,18,225.0,0.2548,0.5924,1,1,-1.0,-0.0,Evening,1,0.1809,0.5333,1.34,220.0,240.0
7:00:00 PM,14,65,15,15,8,103,Saturday,low,19:00:00,19,141.5,0.2233,0.6311,0,1,-0.9659,0.2588,Evening,1,0.2273,0.4876,0.84,225.0,217.0
7:15:00 PM,14,100,22,14,8,144,Saturday,normal,19:15:00,19,177.0,0.1528,0.6944,0,1,-0.9659,0.2588,Evening,1,0.1386,0.3729,1.05,141.5,190.88
7:30:00 PM,14,85,12,11,18,126,Saturday,normal,19:30:00,19,178.0,0.2302,0.6746,0,1,-0.9659,0.2588,Evening,1,0.1279,0.4888,1.06,177.0,180.38
7:45:00 PM,14,56,7,12,12,87,Saturday,low,19:45:00,19,131.5,0.2759,0.6437,0,1,-0.9659,0.2588,Evening,1,0.2105,0.5475,0.78,178.0,157.0
8:00:00 PM,14,50,12,15,18,95,Saturday,normal,20:00:00,20,155.0,0.3474,0.5263,0,1,-0.866,0.5,Evening,0,0.2941,0.6387,0.92,131.5,160.38
8:15:00 PM,14,74,9,11,12,106,Saturday,low,20:15:00,20,147.5,0.217,0.6981,0,1,-0.866,0.5,Evening,0,0.1467,0.4678,0.88,155.0,153.0
8:30:00 PM,14,73,15,18,7,113,Saturday,normal,20:30:00,20,155.5,0.2212,0.646,0,1,-0.866,0.5,Evening,0,0.2432,0.4823,0.93,147.5,147.38
8:45:00 PM,14,99,13,20,30,162,Saturday,high,20:45:00,20,255.5,0.3086,0.6111,0,1,-0.866,0.5,Evening,0,0.2,0.5871,1.52,155.5,178.38
9:00:00 PM,14,110,14,17,8,149,Saturday,normal,21:00:00,21,192.0,0.1678,0.7383,0,1,-0.7071,0.7071,Evening,0,0.1532,0.3906,1.14,255.5,187.62
9:15:00 PM,14,82,5,12,34,133,Saturday,high,21:15:00,21,222.5,0.3459,0.6165,0,1,-0.7071,0.7071,Evening,0,0.1446,0.6202,1.32,192.0,206.38
9:30:00 PM,14,58,19,12,17,106,Saturday,normal,21:30:00,21,154.5,0.2736,0.5472,0,1,-0.7071,0.7071,Evening,0,0.2034,0.5631,0.92,222.5,206.12
9:45:00 PM,14,70,10,14,32,126,Saturday,high,21:45:00,21,213.0,0.3651,0.5556,0,1,-0.7071,0.7071,Evening,0,0.1972,0.6479,1.27,154.5,195.5
10:00:00 PM,14,10,1,0,33,44,Saturday,normal,22:00:00,22,109.5,0.75,0.2273,0,1,-0.5,0.866,Night,0,0.0,0.9041,0.65,213.0,174.88
10:15:00 PM,14,14,1,1,40,56,Saturday,normal,22:15:00,22,137.5,0.7321,0.25,0,1,-0.5,0.866,Night,0,0.0667,0.8945,0.82,109.5,153.62
10:30:00 PM,14,17,1,1,17,36,Saturday,normal,22:30:00,22,71.5,0.5,0.4722,0,1,-0.5,0.866,Night,0,0.0556,0.7552,0.43,137.5,132.88
10:45:00 PM,14,12,4,1,22,39,Saturday,normal,22:45:00,22,83.0,0.5897,0.3077,0,1,-0.5,0.866,Night,0,0.0769,0.8313,0.49,71.5,100.38
11:00:00 PM,14,15,0,0,16,31,Saturday,normal,23:00:00,23,63.0,0.5161,0.4839,0,1,-0.2588,0.9659,Night,0,0.0,0.7619,0.38,83.0,88.75
11:15:00 PM,14,13,4,0,25,42,Saturday,normal,23:15:00,23,90.0,0.5952,0.3095,0,1,-0.2588,0.9659,Night,0,0.0,0.8333,0.54,63.0,76.88
11:30:00 PM,14,14,5,1,12,32,Saturday,low,23:30:00,23,55.5,0.4062,0.4375,0,1,-0.2588,0.9659,Night,0,0.0667,0.7027,0.33,90.0,72.88
11:45:00 PM,14,18,1,1,35,55,Saturday,normal,23:45:00,23,126.5,0.6545,0.3273,0,1,-0.2588,0.9659,Night,0,0.0526,0.8538,0.75,55.5,83.75
12:00:00 AM,15,18,5,1,19,43,Sunday,normal,00:00:00,0,80.5,0.4651,0.4186,0,1,0.0,1.0,Night,0,0.0526,0.7453,0.48,80.5,80.5
12:15:00 AM,15,19,3,0,38,60,Sunday,normal,00:15:00,0,134.5,0.6333,0.3167,0,1,0.0,1.0,Night,0,0.0,0.8476,0.8,80.5,107.5
12:30:00 AM,15,13,0,1,12,26,Sunday,low,00:30:00,0,52.0,0.5,0.5,0,1,0.0,1.0,Night,0,0.0714,0.75,0.31,134.5,89.0
12:45:00 AM,15,20,0,1,38,59,Sunday,normal,00:45:00,0,137.0,0.661,0.339,0,1,0.0,1.0,Night,0,0.0476,0.854,0.82,52.0,101.0
1:00:00 AM,15,20,1,1,24,46,Sunday,normal,01:00:00,1,95.5,0.5435,0.4348,0,1,0.2588,0.9659,Night,0,0.0476,0.7853,0.57,137.0,104.75
1:15:00 AM,15,17,3,1,17,38,Sunday,normal,01:15:00,1,72.5,0.4737,0.4474,0,1,0.2588,0.9659,Night,0,0.0556,0.7448,0.43,95.5,89.25
1:30:00 AM,15,12,3,1,35,51,Sunday,normal,01:30:00,1,121.5,0.7059,0.2353,0,1,0.2588,0.9659,Night,0,0.0769,0.8889,0.72,72.5,106.62
1:45:00 AM,15,19,0,1,30,50,Sunday,normal,01:45:00,1,112.0,0.62,0.38,0,1,0.2588,0.9659,Night,0,0.05,0.8304,0.67,121.5,100.38
2:00:00 AM,15,19,2,1,30,52,Sunday,normal,02:00:00,2,113.0,0.5962,0.3654,0,1,0.5,0.866,Night,0,0.05,0.823,0.67,112.0,104.75
2:15:00 AM,15,18,1,0,16,35,Sunday,normal,02:15:00,2,66.5,0.4571,0.5143,0,1,0.5,0.866,Night,0,0.0,0.7218,0.4,113.0,103.25
2:30:00 AM,15,11,0,0,31,42,Sunday,normal,02:30:00,2,104.0,0.7381,0.2619,0,1,0.5,0.866,Night,0,0.0,0.8942,0.62,66.5,98.88
2:45:00 AM,15,10,1,1,12,24,Sunday,low,02:45:00,2,49.5,0.5417,0.4167,0,1,0.5,0.866,Night,0,0.0909,0.7879,0.29,104.0,83.25
3:00:00 AM,15,16,1,0,24,41,Sunday,normal,03:00:00,3,88.5,0.5854,0.3902,0,1,0.7071,0.7071,Night,0,0.0,0.8136,0.53,49.5,77.12
3:15:00 AM,15,18,3,0,28,49,Sunday,normal,03:15:00,3,103.5,0.5714,0.3673,0,1,0.7071,0.7071,Night,0,0.0,0.8116,0.62,88.5,86.38
3:30:00 AM,15,20,1,1,39,61,Sunday,normal,03:30:00,3,140.5,0.6557,0.3279,0,1,0.7071,0.7071,Night,0,0.0476,0.8541,0.84,103.5,95.5
3:45:00 AM,15,19,3,1,27,50,Sunday,normal,03:45:00,3,104.5,0.56,0.38,0,1,0.7071,0.7071,Night,0,0.05,0.8038,0.62,140.5,109.25
4:00:00 AM,15,14,1,1,34,50,Sunday,normal,04:00:00,4,119.5,0.7,0.28,0,1,0.866,0.5,Night,0,0.0667,0.8787,0.71,104.5,117.0
4:15:00 AM,15,61,26,1,16,104,Sunday,normal,04:15:00,4,125.0,0.1635,0.5865,0,1,0.866,0.5,Night,0,0.0161,0.408,0.74,119.5,122.38
4:30:00 AM,15,72,26,6,4,108,Sunday,low,04:30:00,4,115.0,0.0926,0.6667,0,1,0.866,0.5,Night,0,0.0822,0.2609,0.68,125.0,116.0
4:45:00 AM,15,86,24,3,18,131,Sunday,normal,04:45:00,4,161.0,0.1603,0.6565,0,1,0.866,0.5,Night,0,0.0345,0.3913,0.96,115.0,130.12
5:00:00 AM,15,75,1,8,10,94,Sunday,low,05:00:00,5,129.5,0.1915,0.7979,0,1,0.9659,0.2588,Morning,0,0.1053,0.417,0.77,161.0,132.62
5:15:00 AM,15,75,1,7,9,92,Sunday,low,05:15:00,5,123.5,0.1739,0.8152,0,1,0.9659,0.2588,Morning,0,0.0921,0.3887,0.74,129.5,132.25
5:30:00 AM,15,93,5,4,1,103,Sunday,low,05:30:00,5,110.5,0.0485,0.9029,0,1,0.9659,0.2588,Morning,0,0.0426,0.1357,0.66,123.5,131.12
5:45:00 AM,15,111,6,2,5,124,Sunday,normal,05:45:00,5,135.0,0.0565,0.8952,0,1,0.9659,0.2588,Morning,0,0.0179,0.1556,0.8,110.5,124.62
6:00:00 AM,15,111,18,41,2,172,Sunday,heavy,06:00:00,6,249.0,0.25,0.6453,1,1,1.0,0.0,Morning,0,0.3661,0.5181,1.48,135.0,154.5
6:15:00 AM,15,114,27,46,0,187,Sunday,heavy,06:15:00,6,265.5,0.246,0.6096,1,1,1.0,0.0,Morning,0,0.4,0.5198,1.58,249.0,190.0
6:30:00 AM,15,139,19,50,2,210,Sunday,heavy,06:30:00,6,304.5,0.2476,0.6619,1,1,1.0,0.0,Morning,0,0.3571,0.5123,1.81,265.5,238.5
6:45:00 AM,15,109,14,38,1,162,Sunday,high,06:45:00,6,233.0,0.2407,0.6728,1,1,1.0,0.0,Morning,0,0.3455,0.5021,1.39,304.5,263.0
7:00:00 AM,15,105,16,22,3,146,Sunday,normal,07:00:00,7,188.0,0.1712,0.7192,1,1,0.9659,-0.2588,Morning,0,0.2075,0.3989,1.12,233.0,247.75
7:15:00 AM,15,150,13,31,4,198,Sunday,heavy,07:15:00,7,261.5,0.1768,0.7576,1,1,0.9659,-0.2588,Morning,0,0.2053,0.4015,1.56,188.0,246.75
7:30:00 AM,15,122,13,47,3,185,Sunday,heavy,07:30:00,7,278.5,0.2703,0.6595,1,1,0.9659,-0.2588,Morning,0,0.3821,0.5386,1.66,261.5,240.25
7:45:00 AM,15,114,24,46,2,186,Sunday,heavy,07:45:00,7,270.0,0.2581,0.6129,1,1,0.9659,-0.2588,Morning,0,0.4,0.5333,1.61,278.5,249.5
8:00:00 AM,15,119,36,41,0,196,Sunday,heavy,08:00:00,8,260.0,0.2092,0.6071,1,1,0.866,-0.5,Morning,1,0.3417,0.4731,1.55,270.0,267.5
8:15:00 AM,15,108,35,39,0,182,Sunday,heavy,08:15:00,8,242.5,0.2143,0.5934,1,1,0.866,-0.5,Morning,1,0.3578,0.4825,1.44,260.0,262.75
8:30:00 AM,15,113,18,28,1,160,Sunday,high,08:30:00,8,209.0,0.1812,0.7062,1,1,0.866,-0.5,Morning,1,0.2456,0.4163,1.24,242.5,245.38
8:45:00 AM,15,118,36,37,0,191,Sunday,heavy,08:45:00,8,247.0,0.1937,0.6178,1,1,0.866,-0.5,Morning,1,0.3109,0.4494,1.47,209.0,239.62
9:00:00 AM,15,113,35,48,3,199,Sunday,heavy,09:00:00,9,283.5,0.2563,0.5678,0,1,0.7071,-0.7071,Morning,1,0.4211,0.5397,1.69,247.0,245.5
9:15:00 AM,15,66,7,22,30,125,Sunday,high,09:15:00,9,225.5,0.416,0.528,0,1,0.7071,-0.7071,Morning,1,0.3284,0.6918,1.34,283.5,241.25
9:30:00 AM,15,64,12,27,8,111,Sunday,normal,09:30:00,9,175.0,0.3153,0.5766,0,1,0.7071,-0.7071,Morning,1,0.4154,0.6,1.04,225.5,232.75
9:45:00 AM,15,37,5,13,11,66,Sunday,low,09:45:00,9,111.5,0.3636,0.5606,0,1,0.7071,-0.7071,Morning,1,0.3421,0.6457,0.66,175.0,198.88
10:00:00 AM,15,82,17,31,20,150,Sunday,high,10:00:00,10,243.5,0.34,0.5467,0,1,0.5,-0.866,Morning,0,0.3735,0.6283,1.45,111.5,188.88
10:15:00 AM,15,63,5,23,12,103,Sunday,normal,10:15:00,10,170.5,0.3398,0.6117,0,1,0.5,-0.866,Morning,0,0.3594,0.6158,1.02,243.5,175.12
10:30:00 AM,15,20,12,16,24,72,Sunday,normal,10:30:00,10,146.0,0.5556,0.2778,0,1,0.5,-0.866,Morning,0,0.7619,0.8219,0.87,170.5,167.88
10:45:00 AM,15,46,5,34,9,94,Sunday,normal,10:45:00,10,177.5,0.4574,0.4894,0,1,0.5,-0.866,Morning,0,0.7234,0.7268,1.06,146.0,184.38
11:00:00 AM,15,35,9,8,29,81,Sunday,normal,11:00:00,11,150.5,0.4568,0.4321,0,1,0.2588,-0.9659,Morning,0,0.2222,0.7375,0.9,177.5,161.12
11:15:00 AM,15,33,9,11,21,74,Sunday,normal,11:15:00,11,133.5,0.4324,0.4459,0,1,0.2588,-0.9659,Morning,0,0.3235,0.7191,0.79,150.5,151.88
11:30:00 AM,15,32,9,10,30,81,Sunday,normal,11:30:00,11,156.5,0.4938,0.3951,0,1,0.2588,-0.9659,Morning,0,0.303,0.7668,0.93,133.5,154.5
11:45:00 AM,15,62,10,6,22,100,Sunday,normal,11:45:00,11,151.0,0.28,0.62,0,1,0.2588,-0.9659,Morning,0,0.0952,0.5563,0.9,156.5,147.88
12:00:00 PM,15,62,10,11,22,105,Sunday,normal,12:00:00,12,166.0,0.3143,0.5905,0,1,0.0,-1.0,Afternoon,0,0.1746,0.5964,0.99,151.0,151.75
12:15:00 PM,15,54,10,12,25,101,Sunday,normal,12:15:00,12,170.0,0.3663,0.5347,0,1,0.0,-1.0,Afternoon,0,0.2182,0.6529,1.01,166.0,160.88
12:30:00 PM,15,48,8,15,23,94,Sunday,normal,12:30:00,12,166.0,0.4043,0.5106,0,1,0.0,-1.0,Afternoon,0,0.3061,0.6867,0.99,170.0,163.25
12:45:00 PM,15,20,10,12,24,66,Sunday,normal,12:45:00,12,133.0,0.5455,0.303,0,1,0.0,-1.0,Afternoon,0,0.5714,0.812,0.79,166.0,158.75
1:00:00 PM,15,35,10,5,30,80,Sunday,normal,13:00:00,13,145.0,0.4375,0.4375,0,1,-0.2588,-0.9659,Afternoon,0,0.1389,0.7241,0.86,133.0,153.5
1:15:00 PM,15,112,15,40,10,177,Sunday,heavy,13:15:00,13,269.5,0.2825,0.6328,0,1,-0.2588,-0.9659,Afternoon,0,0.354,0.5566,1.6,145.0,178.38
1:30:00 PM,15,51,21,25,13,110,Sunday,normal,13:30:00,13,175.5,0.3455,0.4636,0,1,-0.2588,-0.9659,Afternoon,0,0.4808,0.6496,1.04,269.5,180.75
1:45:00 PM,15,53,12,23,8,96,Sunday,normal,13:45:00,13,152.0,0.3229,0.5521,0,1,-0.2588,-0.9659,Afternoon,0,0.4259,0.6118,0.9,175.5,185.5
2:00:00 PM,15,63,22,18,15,118,Sunday,normal,14:00:00,14,173.0,0.2797,0.5339,0,1,-0.5,-0.866,Afternoon,0,0.2812,0.5723,1.03,152.0,192.5
2:15:00 PM,15,50,23,16,8,97,Sunday,normal,14:15:00,14,133.5,0.2474,0.5155,0,1,-0.5,-0.866,Afternoon,0,0.3137,0.5393,0.79,173.0,158.5
2:30:00 PM,15,94,20,35,17,166,Sunday,high,14:30:00,14,260.0,0.3133,0.5663,0,1,-0.5,-0.866,Afternoon,0,0.3684,0.6,1.55,133.5,179.62
2:45:00 PM,15,7,27,39,17,90,Sunday,normal,14:45:00,14,188.5,0.6222,0.0778,0,1,-0.5,-0.866,Afternoon,0,4.875,0.8912,1.12,260.0,188.75
3:00:00 PM,15,109,18,13,6,146,Sunday,normal,15:00:00,15,175.0,0.1301,0.7466,0,1,-0.7071,-0.7071,Afternoon,0,0.1182,0.3257,1.04,188.5,189.25
3:15:00 PM,15,18,27,19,6,70,Sunday,normal,15:15:00,15,106.5,0.3571,0.2571,0,1,-0.7071,-0.7071,Afternoon,0,1.0,0.7042,0.63,175.0,182.5
3:30:00 PM,15,21,30,5,5,61,Sunday,low,15:30:00,15,66.0,0.1639,0.3443,0,1,-0.7071,-0.7071,Afternoon,0,0.2273,0.4545,0.39,106.5,134.0
3:45:00 PM,15,49,16,9,12,86,Sunday,low,15:45:00,15,120.0,0.2442,0.5698,0,1,-0.7071,-0.7071,Afternoon,0,0.18,0.525,0.71,66.0,116.88
4:00:00 PM,15,129,28,40,6,203,Sunday,heavy,16:00:00,16,281.0,0.2266,0.6355,1,1,-0.866,-0.5,Afternoon,0,0.3077,0.4911,1.67,120.0,143.38
4:15:00 PM,15,141,18,28,8,195,Sunday,heavy,16:15:00,16,258.0,0.1846,0.7231,1,1,-0.866,-0.5,Afternoon,0,0.1972,0.4186,1.54,281.0,181.25
4:30:00 PM,15,131,14,43,7,195,Sunday,heavy,16:30:00,16,288.0,0.2564,0.6718,1,1,-0.866,-0.5,Afternoon,0,0.3258,0.5208,1.71,258.0,236.75
4:45:00 PM,15,105,38,23,5,171,Sunday,heavy,16:45:00,16,208.0,0.1637,0.614,1,1,-0.866,-0.5,Afternoon,0,0.217,0.4038,1.24,288.0,258.75
5:00:00 PM,15,125,35,37,5,202,Sunday,heavy,17:00:00,17,268.5,0.2079,0.6188,1,1,-0.9659,-0.2588,Evening,1,0.2937,0.4693,1.6,208.0,255.62
5:15:00 PM,15,127,36,42,9,214,Sunday,heavy,17:15:00,17,298.0,0.2383,0.5935,1,1,-0.9659,-0.2588,Evening,1,0.3281,0.5134,1.77,268.5,265.62
5:30:00 PM,15,129,22,25,9,185,Sunday,heavy,17:30:00,17,242.0,0.1838,0.6973,1,1,-0.9659,-0.2588,Evening,1,0.1923,0.4215,1.44,298.0,254.12
5:45:00 PM,15,121,39,47,8,215,Sunday,heavy,17:45:00,17,305.5,0.2558,0.5628,1,1,-0.9659,-0.2588,Evening,1,0.3852,0.5401,1.82,242.0,278.5
6:00:00 PM,15,138,29,42,9,218,Sunday,heavy,18:00:00,18,305.5,0.2339,0.633,1,1,-1.0,-0.0,Evening,1,0.3022,0.5008,1.82,305.5,287.75
6:15:00 PM,15,119,26,21,5,171,Sunday,heavy,18:15:00,18,210.0,0.152,0.6959,1,1,-1.0,-0.0,Evening,1,0.175,0.3714,1.25,305.5,265.75
6:30:00 PM,15,138,17,48,8,211,Sunday,heavy,18:30:00,18,314.5,0.2654,0.654,1,1,-1.0,-0.0,Evening,1,0.3453,0.5342,1.87,210.0,283.88
6:45:00 PM,15,72,12,14,32,130,Sunday,high,18:45:00,18,216.0,0.3538,0.5538,1,1,-1.0,-0.0,Evening,1,0.1918,0.6389,1.29,314.5,261.5
7:00:00 PM,15,92,23,20,30,165,Sunday,high,19:00:00,19,253.5,0.303,0.5576,0,1,-0.9659,0.2588,Evening,1,0.2151,0.5917,1.51,216.0,248.5
7:15:00 PM,15,94,17,11,24,146,Sunday,high,19:15:00,19,207.5,0.2397,0.6438,0,1,-0.9659,0.2588,Evening,1,0.1158,0.506,1.24,253.5,247.88
7:30:00 PM,15,102,25,12,24,163,Sunday,high,19:30:00,19,222.5,0.2209,0.6258,0,1,-0.9659,0.2588,Evening,1,0.1165,0.4854,1.32,207.5,224.88
7:45:00 PM,15,71,23,17,14,125,Sunday,normal,19:45:00,19,175.5,0.248,0.568,0,1,-0.9659,0.2588,Evening,1,0.2361,0.5299,1.04,222.5,214.75
8:00:00 PM,15,58,5,19,25,107,Sunday,normal,20:00:00,20,192.5,0.4112,0.5421,0,1,-0.866,0.5,Evening,0,0.322,0.6857,1.15,175.5,199.5
8:15:00 PM,15,93,22,18,10,143,Sunday,normal,20:15:00,20,188.0,0.1958,0.6503,0,1,-0.866,0.5,Evening,0,0.1915,0.4468,1.12,192.5,194.62
8:30:00 PM,15,59,23,10,35,127,Sunday,high,20:30:00,20,205.5,0.3543,0.4646,0,1,-0.866,0.5,Evening,0,0.1667,0.6569,1.22,188.0,190.38
8:45:00 PM,15,57,20,10,20,107,Sunday,normal,20:45:00,20,157.0,0.2804,0.5327,0,1,-0.866,0.5,Evening,0,0.1724,0.5732,0.93,205.5,185.75
9:00:00 PM,15,96,9,18,25,148,Sunday,high,21:00:00,21,229.5,0.2905,0.6486,0,1,-0.7071,0.7071,Evening,0,0.1856,0.5621,1.37,157.0,195.0
9:15:00 PM,15,104,12,16,20,152,Sunday,normal,21:15:00,21,218.0,0.2368,0.6842,0,1,-0.7071,0.7071,Evening,0,0.1524,0.4954,1.3,229.5,202.5
9:30:00 PM,15,104,22,17,23,166,Sunday,high,21:30:00,21,235.0,0.241,0.6265,0,1,-0.7071,0.7071,Evening,0,0.1619,0.5106,1.4,218.0,209.88
9:45:00 PM,15,88,8,11,29,136,Sunday,high,21:45:00,21,212.0,0.2941,0.6471,0,1,-0.7071,0.7071,Evening,0,0.1236,0.566,1.26,235.0,223.62
10:00:00 PM,15,20,3,0,16,39,Sunday,normal,22:00:00,22,69.5,0.4103,0.5128,0,1,-0.5,0.866,Night,0,0.0,0.6906,0.41,212.0,183.62
10:15:00 PM,15,17,2,1,30,50,Sunday,normal,22:15:00,22,111.0,0.62,0.34,0,1,-0.5,0.866,Night,0,0.0556,0.8378,0.66,69.5,156.88
10:30:00 PM,15,17,4,0,23,44,Sunday,normal,22:30:00,22,88.0,0.5227,0.3864,0,1,-0.5,0.866,Night,0,0.0,0.7841,0.52,111.0,120.12
10:45:00 PM,15,15,5,0,21,41,Sunday,normal,22:45:00,22,80.5,0.5122,0.3659,0,1,-0.5,0.866,Night,0,0.0,0.7826,0.48,88.0,87.25
11:00:00 PM,15,10,0,1,31,42,Sunday,normal,23:00:00,23,106.0,0.7619,0.2381,0,1,-0.2588,0.9659,Night,0,0.0909,0.9057,0.63,80.5,96.38
11:15:00 PM,15,11,1,1,19,32,Sunday,normal,23:15:00,23,71.5,0.625,0.3438,0,1,-0.2588,0.9659,Night,0,0.0833,0.8392,0.43,106.0,86.5
11:30:00 PM,15,12,2,0,29,43,Sunday,normal,23:30:00,23,100.0,0.6744,0.2791,0,1,-0.2588,0.9659,Night,0,0.0,0.87,0.6,71.5,89.5
11:45:00 PM,15,11,0,1,11,23,Sunday,low,23:45:00,23,47.0,0.5217,0.4783,0,1,-0.2588,0.9659,Night,0,0.0833,0.766,0.28,100.0,81.12
12:00:00 AM,16,18,4,1,28,51,Monday,normal,00:00:00,0,107.0,0.5686,0.3529,0,0,0.0,1.0,Night,0,0.0526,0.8131,0.64,107.0,107.0
12:15:00 AM,16,13,3,0,26,42,Monday,normal,00:15:00,0,92.5,0.619,0.3095,0,0,0.0,1.0,Night,0,0.0,0.8432,0.55,107.0,99.75
12:30:00 AM,16,16,3,0,34,53,Monday,normal,00:30:00,0,119.5,0.6415,0.3019,0,0,0.0,1.0,Night,0,0.0,0.8536,0.71,92.5,106.33
12:45:00 AM,16,16,4,0,35,55,Monday,normal,00:45:00,0,123.0,0.6364,0.2909,0,0,0.0,1.0,Night,0,0.0,0.8537,0.73,119.5,110.5
1:00:00 AM,16,20,2,1,33,56,Monday,normal,01:00:00,1,123.0,0.6071,0.3571,0,0,0.2588,0.9659,Night,0,0.0476,0.8293,0.73,123.0,114.5
1:15:00 AM,16,14,4,1,28,47,Monday,normal,01:15:00,1,103.0,0.617,0.2979,0,0,0.2588,0.9659,Night,0,0.0667,0.8447,0.61,123.0,117.12
